,path,label
3352,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1049Mat.mp3,5
3353,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1049Mat_aug1(1).mp3,5
3354,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1050mat.mp3,5
3355,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1050mat_aug1(1).mp3,5
3356,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1051mat.mp3,5
3357,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1051mat_aug1(1).mp3,5
3358,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1052mat.mp3,5
3359,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1052mat_aug1(1).mp3,5
3360,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1053mat.mp3,5
3361,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1053mat_aug1(1).mp3,5
3362,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1054mat.mp3,5
3363,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1054mat_aug1(1).mp3,5
3364,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1055mat.mp3,5
3365,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1055mat_aug1(1).mp3,5
3366,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1057Mat.mp3,5
3367,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1057Mat_aug1(1).mp3,5
3368,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1058Mat.mp3,5
3369,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1058Mat_aug1(1).mp3,5
3370,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1060Mat (2).mp3,5
3371,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1060Mat (2)_aug1(1).mp3,5
3372,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1060Mat.mp3,5
3373,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1060Mat_aug1(1).mp3,5
3374,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1061Mat.mp3,5
3375,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1061Mat_aug1(1).mp3,5
3376,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1062Mat.mp3,5
3377,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1062Mat_aug1(1).mp3,5
3378,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1063Mat.mp3,5
3379,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1063Mat_aug1(1).mp3,5
3380,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1064Mat.mp3,5
3381,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1064Mat_aug1(1).mp3,5
3382,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1065Mat.mp3,5
3383,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1065Mat_aug1(1).mp3,5
3384,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1066Mat.mp3,5
3385,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1066Mat_aug1(1).mp3,5
3386,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1067Mat.mp3,5
3387,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1067Mat_aug1(1).mp3,5
3388,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1068Mat.mp3,5
3389,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1068Mat_aug1(1).mp3,5
3390,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1069Mat.mp3,5
3391,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1069Mat_aug1(1).mp3,5
3392,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1070Mat (2).mp3,5
3393,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1070Mat (2)_aug1(1).mp3,5
3394,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1070Mat.mp3,5
3395,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1070Mat_aug1(1).mp3,5
3396,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1071Mat.mp3,5
3397,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1071Mat_aug1(1).mp3,5
3398,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1072Mat.mp3,5
3399,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1072Mat_aug1(1).mp3,5
3400,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1073Mat.mp3,5
3401,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1073Mat_aug1(1).mp3,5
3402,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1074Mat.mp3,5
3403,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1074Mat_aug1(1).mp3,5
3404,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1075Mat (2).mp3,5
3405,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1075Mat (2)_aug1(1).mp3,5
3406,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1075Mat.mp3,5
3407,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1075Mat_aug1(1).mp3,5
3408,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1085Mat.mp3,5
3409,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1085Mat_aug1(1).mp3,5
3410,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1086Mat.mp3,5
3411,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1086Mat_aug1(1).mp3,5
3412,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1087Mat.mp3,5
3413,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1087Mat_aug1(1).mp3,5
3414,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1288Mat.mp3,5
3415,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1288Mat_aug1(1).mp3,5
3416,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1368Mt.mp3,5
3417,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1368Mt_aug1(1).mp3,5
3418,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1369Mt.mp3,5
3419,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1369Mt_aug1(1).mp3,5
3420,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1370Mt.mp3,5
3421,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1370Mt_aug1(1).mp3,5
3422,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1371Mt.mp3,5
3423,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1371Mt_aug1(1).mp3,5
3424,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1372Mt.mp3,5
3425,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1372Mt_aug1(1).mp3,5
3426,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1373Mt.mp3,5
3427,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1373Mt_aug1(1).mp3,5
3428,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1374Mt.mp3,5
3429,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1374Mt_aug1(1).mp3,5
3430,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1375Mt.mp3,5
3431,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1375Mt_aug1(1).mp3,5
3432,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1376Mt.mp3,5
3433,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1376Mt_aug1(1).mp3,5
3434,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1377Mt.mp3,5
3435,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1377Mt_aug1(1).mp3,5
3436,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1378Mt (2).mp3,5
3437,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1378Mt (2)_aug1(1).mp3,5
3438,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1378Mt.mp3,5
3439,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1378Mt_aug1(1).mp3,5
3440,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1379Mt.mp3,5
3441,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1379Mt_aug1(1).mp3,5
3442,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1380Mt.mp3,5
3443,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1380Mt_aug1(1).mp3,5
3444,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1381Mt.mp3,5
3445,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1381Mt_aug1(1).mp3,5
3446,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1382Mt.mp3,5
3447,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1382Mt_aug1(1).mp3,5
3448,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1383Mt.mp3,5
3449,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1383Mt_aug1(1).mp3,5
3450,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1384Mt.mp3,5
3451,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1384Mt_aug1(1).mp3,5
3452,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1385Mt.mp3,5
3453,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1385Mt_aug1(1).mp3,5
3454,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1386Mt.mp3,5
3455,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1386Mt_aug1(1).mp3,5
3456,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat138776Mt.mp3,5
3457,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat138776Mt_aug1(1).mp3,5
3458,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1388Mt.mp3,5
3459,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1388Mt_aug1(1).mp3,5
3460,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1389Mt (2).mp3,5
3461,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1389Mt (2)_aug1(1).mp3,5
3462,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1389Mt.mp3,5
3463,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1389Mt_aug1(1).mp3,5
3464,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1390Mt.mp3,5
3465,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1390Mt_aug1(1).mp3,5
3466,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1391Mt (2).mp3,5
3467,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1391Mt (2)_aug1(1).mp3,5
3468,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1391Mt.mp3,5
3469,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1391Mt_aug1(1).mp3,5
3470,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1392Mt.mp3,5
3471,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1392Mt_aug1(1).mp3,5
3472,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1393Mt.mp3,5
3473,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1393Mt_aug1(1).mp3,5
3474,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1394Mt.mp3,5
3475,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1394Mt_aug1(1).mp3,5
3476,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1395Mt.mp3,5
3477,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1395Mt_aug1(1).mp3,5
3478,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1396Mt.mp3,5
3479,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1396Mt_aug1(1).mp3,5
3480,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1397Mt.mp3,5
3481,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1397Mt_aug1(1).mp3,5
3482,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1398Mt.mp3,5
3483,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1398Mt_aug1(1).mp3,5
3484,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1399Mt.mp3,5
3485,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1399Mt_aug1(1).mp3,5
3486,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1400Mt.mp3,5
3487,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1400Mt_aug1(1).mp3,5
3488,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1401Mt.mp3,5
3489,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1401Mt_aug1(1).mp3,5
3490,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1402Mt.mp3,5
3491,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1402Mt_aug1(1).mp3,5
3492,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1403Mt.mp3,5
3493,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1403Mt_aug1(1).mp3,5
3494,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1404Mt.mp3,5
3495,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1404Mt_aug1(1).mp3,5
3496,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1407Mt.mp3,5
3497,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/LastEntry_cat1407Mt_aug1(1).mp3,5
3498,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/YashLL_Cat0210Mating.mp3,5
3499,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/YashLL_Cat0210Mating_aug1(1).mp3,5
3500,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/YashLL_Cat0211Mating.mp3,5
3501,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/YashLL_Cat0211Mating_aug1(1).mp3,5
3502,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/YashLL_Cat0212Mating.mp3,5
3503,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/YashLL_Cat0212Mating_aug1(1).mp3,5
3504,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/YashLL_Cat0213Mating.mp3,5
3505,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/YashLL_Cat0213Mating_aug1(1).mp3,5
3506,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/YashLL_Cat0214Mating.mp3,5
3507,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/YashLL_Cat0214Mating_aug1(1).mp3,5
3508,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/YashLL_Cat0215Mating.mp3,5
3509,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/YashLL_Cat0215Mating_aug1(1).mp3,5
3510,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/YashLL_Cat0216Mating.mp3,5
3511,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/YashLL_Cat0216Mating_aug1(1).mp3,5
3512,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/YashLL_Cat0217Mating (2).mp3,5
3513,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/YashLL_Cat0217Mating (2)_aug1(1).mp3,5
3514,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/YashLL_Cat0218Mating.mp3,5
3515,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/YashLL_Cat0218Mating_aug1(1).mp3,5
3516,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/YashLL_Cat0219Mating.mp3,5
3517,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/YashLL_Cat0219Mating_aug1(1).mp3,5
3518,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/YashLL_Cat0220Mating.mp3,5
3519,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/YashLL_Cat0220Mating_aug1(1).mp3,5
3520,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/YashLL_Cat0221Mating.mp3,5
3521,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/YashLL_Cat0221Mating_aug1(1).mp3,5
3522,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/YashLL_Cat0222Mating.mp3,5
3523,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/YashLL_Cat0222Mating_aug1(1).mp3,5
3524,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/YashLL_Cat0223Mating.mp3,5
3525,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/YashLL_Cat0223Mating_aug1(1).mp3,5
3526,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/YashLL_Cat0224Mating.mp3,5
3527,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Mating/YashLL_Cat0224Mating_aug1(1).mp3,5
